  -12.380206220028782       -12.354019311661901       -12.334071744086302       -12.314595090995539       -12.293277876793084       -12.274648771745859       -12.247444306906814       -12.224050716780852       -12.202917595885509       -12.181897465183511       -12.152894240541357       -12.127724431125316       -12.104970035992068       -12.077313467665007       -12.045334937822204       -12.013601447933908       -11.978024846385608       -11.944513647908977       -11.921849360730846       -11.890755415331952       -11.854016804598899       -11.821475826413646       -11.786616810000922       -11.755239655905314       -11.720655057278265       -11.690700264998114       -11.658682237284708       -11.626515502375796       -11.596838304312826       -11.566004026035486       -11.530062061709259       -11.501358965630246       -11.476741504674720       -11.447259729118102       -11.409521048478624       -11.365564695609095       -11.320909789856742       -11.273555310792787       -11.221588650237067       -11.165615795473997       -11.107583699224165       -11.049357960966731       -10.992364423086045       -10.925974266778411       -10.897856647878015       -10.833957959467654       -10.789417072131300       -10.758151108030276       -10.712850004125187       -10.683874328771353       -10.653914397082801       -10.620753059288845       -10.591676573113673       -10.561763920723465       -10.529666362116458       -10.512414520881350       -10.492657812292009       -10.479954660346777       -10.465676068718068       -10.457694424282010       -10.455280717567035       -10.452336231410825       -10.451051320861964       -10.452599869339565       -10.456667378395309       -10.462985451012699       -10.469244607241208       -10.477812206183700       -10.482879419095255       -10.492357099672972       -10.498409688914791       -10.506022072538556       -10.527333647727744       -10.547550649459751       -10.565617263944489       -10.589332537094933       -10.625855052419936       -10.660907662249201       -10.691414023909402       -10.727203331309980       -10.773040376556978       -10.811569154421107       -10.848511909106989       -10.891971043317568       -10.931755609610533       -10.974599252095430       -11.020362117066739       -11.068016943936158       -11.112139446750930       -11.158051218586579       -11.210258328546828       -11.263866776987413       -11.315488434247584       -11.368452549506785       -11.424929206725096       -11.480151122130266       -11.536125074648268       -11.596874935295972       -11.658436034513556       -11.719842187172347       -11.780630040263716       -11.843400716678886       -11.904842206377552       -11.966751671091544       -12.030174338418874       -12.090791461218274       -12.142386554398655       -12.189770738284679       -12.230211899541018       -12.270914072904873       -12.306235977090623       -12.330610737207024       -12.351576926991811       -12.366858137100508       -12.386875449692170       -12.406832703908833       -12.421780996611091       -12.434293442447938       -12.448316473160972       -12.459301682818378       -12.477841060252814       -12.485661391416642       -12.493963518876427       -12.499587157487099       -12.510402313132218       -12.515809142017972       -12.518048818889568       -12.520780330328748       -12.523085789169102       -12.531510649862938       -12.543279777137741       -12.551880087034561       -12.556689241586042       -12.544042372498367       -12.526588140812095       -12.510285218462386       -12.501466639791403       -12.489894653138649       -12.476624063394283       -12.464687553681941       -12.455442513473159       -12.446272920043342       -12.422717549863307       -12.399470841686991     
  -13.265605907435287       -13.097333954297042       -12.994343984580368       -12.895393015914038       -12.794758577451731       -12.702394576996113       -12.612016927715473       -12.538869407356287       -12.470640637969723       -12.422508948218521       -12.369531923292868       -12.333695575727432       -12.293466935918474       -12.263414021147696       -12.285290752823045       -12.232858263830721       -12.153936420900934       -12.076381308789749       -11.996040425273392       -11.909675186743399       -11.829882579935415       -11.750443733295484       -11.675199047270951       -11.594159535939724       -11.519030568997096       -11.439257054463425       -11.361008079074935       -11.284716793243788       -11.206299769061857       -11.140199707685554       -11.061745615953598       -10.987302857066183       -10.911870735425964       -10.837164043781726       -10.764164624468194       -10.691330674116742       -10.581758392955038       -10.436498439638996       -10.288357751590993       -10.140927397146768       -9.9987101249859052       -9.8588581624676266       -9.7199969312237471       -9.5917932361383578       -9.4740549541500627       -9.3345297812263226       -9.2171153625697713       -9.1004337007569660       -8.9813532340599664       -8.8620833212257963       -8.7460798624875054       -8.6398678007422518       -8.5334011922761164       -8.4261492229704231       -8.3138104556926180       -8.2035394964969015       -8.0961567379453925       -8.0051123456025834       -7.9265304130556871       -7.8505635887360796       -7.8037755810981224       -7.7633356420881370       -7.7337043560992953       -7.7154701653388145       -7.7080065305668910       -7.7025869708427308       -7.6933945885702286       -7.6990577380627769       -7.7107289489776178       -7.7433379837490719       -7.7813248593805042       -7.8236997250001110       -7.8725309088913491       -7.9285060854362683       -7.9992116082353988       -8.0700747265524910       -8.1484084551110101       -8.2384577108978050       -8.3398713424988102       -8.4513069390379059       -8.5701124526181474       -8.6962544627488256       -8.8268834834803727       -8.9553468093139941       -9.0982143837508147       -9.2445631568177049       -9.3833935570928446       -9.5291970871831353       -9.6807428546442935       -9.8322473251315046       -9.9815278639138256       -10.138816238314362       -10.291733534849811       -10.446613988369407       -10.604756512045185       -10.769444448035031       -10.934534782567482       -11.103932296269676       -11.272738908094055       -11.442457314079206       -11.613744336093120       -11.784433253324167       -11.954037989776651       -12.121908319079878       -12.288333787539898       -12.452424537361679       -12.613725173475245       -12.772668007955829       -12.891185445460920       -12.958795024782162       -13.021480512463114       -13.077276103454849       -13.128590599513913       -13.180305813863029       -13.228435832743543       -13.268800103101952       -13.312865721685313       -13.356322881794569       -13.393382222857966       -13.433129626572196       -13.468342358198967       -13.500128098194097       -13.526451562602716       -13.558659452876185       -13.577022368361042       -13.607564387802697       -13.622997247666831       -13.638452900422308       -13.652341135220894       -13.670181490346479       -13.687145293357474       -13.696577951667393       -13.701765487852526       -13.704970742614094       -13.720593403836858       -13.717037289152259       -13.700048546963700       -13.684321511685454       -13.660103313224084       -13.634388336490289       -13.611711308162640       -13.562823353321718       -13.411306783939040       -13.228232512378909     
  -13.478253301063162       -13.327486492989948       -13.175779250487132       -13.024337302290235       -12.864158203965388       -12.710031479896379       -12.563671442368729       -12.436166550202280       -12.327851434815130       -12.220213352737687       -12.121462181805384       -12.032669771005693       -11.962467918743258       -11.895597458834629       -11.832328566298173       -11.788841047748328       -11.733254997943270       -11.716740799085827       -11.649636769560395       -11.531044569697109       -11.406462725614141       -11.281081282786609       -11.156687868622043       -11.033410970798649       -10.910268759573412       -10.786806523600745       -10.663979406890732       -10.545679111554179       -10.429160447214173       -10.317129127018248       -10.208251110767961       -10.104489130900177       -10.000405894625260       -9.8982865800286248       -9.7930867051470187       -9.6830385526550629       -9.5202096030978112       -9.2960093642806640       -9.0755791511993635       -8.8688684335604222       -8.6773757688373365       -8.5020420369081364       -8.3340335104969796       -8.1671457123675140       -7.9927475738426779       -7.8171141831648470       -7.6503733886131755       -7.4792819408960582       -7.3045348736700362       -7.1328053768010591       -6.9324540381764450       -6.7065022920587580       -6.4908500686034074       -6.2834899685818471       -6.0974836253253528       -5.9549706495873380       -5.8437294132858426       -5.7734865743259007       -5.6959038704709712       -5.6389861525914711       -5.5799991092914638       -5.5212603954836652       -5.5002693065221848       -5.4941526567722434       -5.5070397687109534       -5.5231105398660532       -5.5013235364512951       -5.5699280356158170       -5.6167272680166036       -5.6630049869977626       -5.7192014876781911       -5.7870241032124881       -5.8656418764831528       -5.9536528439681433       -6.0493456164394104       -6.1472056486115605       -6.2822536423542203       -6.4246050678858069       -6.5822333264158459       -6.6990830871886402       -6.8542409618292623       -6.9928352485106728       -7.1313690362556486       -7.2805340818927817       -7.4303038134746942       -7.5877351422772819       -7.7604227859134056       -7.9459473749960381       -8.1456198452247150       -8.3608885339582599       -8.5890098365065199       -8.8302474816169365       -9.0842265870847001       -9.3506576897497524       -9.6243563495947058       -9.8989397136778052       -10.168229513080860       -10.434113010145850       -10.708217142450025       -10.991054614778903       -11.275516702272270       -11.550570866499385       -11.835012948425273       -12.121464584384370       -12.410271964772363       -12.702101221099397       -12.992978273789589       -13.269372258268035       -13.471627607985653       -13.589829766160122       -13.693755922159070       -13.788414967607437       -13.880567521185711       -13.971567739549869       -14.062714771286721       -14.139216544116707       -14.213487388617509       -14.275943658465636       -14.335526212627514       -14.389319554382752       -14.430821762662958       -14.471877449959180       -14.496970320570540       -14.522341834303873       -14.555445816678514       -14.580080271064276       -14.608944987811569       -14.629235274935510       -14.643951356692511       -14.677547004891267       -14.722128435612376       -14.754557171662981       -14.758830567273762       -14.759752031232537       -14.762150377626369       -14.741951575801835       -14.679875331219392       -14.543061186351153       -14.415689395569089       -14.282120204298749       -14.117031673377838       -13.972798227547059       -13.805894702932235       -13.530798134438612     
  -13.645796371653198       -13.449751956752110       -13.246918210197940       -13.058586893883358       -12.877868679969502       -12.710817037558463       -12.549294855566970       -12.397298721236979       -12.244675608699417       -12.104725927699278       -11.985157645834846       -11.870578273299586       -11.762538797780778       -11.655649187567931       -11.545211402996820       -11.438278311768748       -11.334093771033416       -11.225109187893764       -11.109178617771768       -10.990727000729400       -10.878238468907043       -10.760002628721075       -10.635431136321586       -10.506073712924355       -10.399253726880872       -10.240172087973278       -10.083647999309790       -9.9306120438673915       -9.7828656226572193       -9.6336470483658942       -9.4916200191909752       -9.3492902482926539       -9.2128186811476667       -9.0744736255156369       -8.9395690566639203       -8.7947902772619813       -8.5794521680131908       -8.2873956713198140       -8.0104901687917049       -7.7415606283260701       -7.4939518143211217       -7.2608404326213218       -7.0332683633221791       -6.8344302047246401       -6.6510144473548678       -6.3962449421312328       -6.0994233428911002       -5.8104068987762645       -5.5184640676511947       -5.2012373257263107       -4.9930204942236713       -4.8600472927925011       -4.7437806293463041       -4.6344611974803485       -4.5428800058215870       -4.4408347171734874       -4.3208271635837292       -4.1945362788766687       -4.0679928196957604       -3.9682377112024483       -3.9000229438177882       -3.8390430360321375       -3.7419038829881117       -3.7030532743182221       -3.7224837593173845       -3.7246595456392129       -3.7233104488101105       -3.7512709718620272       -3.7424114795373953       -3.8178886418767206       -3.8925532783821950       -3.9931393951728182       -4.0759016074067915       -4.1754917138528640       -4.3010701218628640       -4.4620909697470950       -4.6378237316006334       -4.8075273380396766       -4.9672273427468667       -5.1356442071780464       -5.3189396144336456       -5.4929188602482952       -5.6766476242648878       -5.8834962290117119       -6.0889371441917604       -6.3120853493294931       -6.5283868458054997       -6.7149914831083208       -6.9630193750303135       -7.2090645709900656       -7.4732607542665903       -7.7396404316995557       -8.0034040366517729       -8.2716687285732178       -8.5575925505439869       -8.8625464482422132       -9.1699976175889049       -9.5040700430122769       -9.8777098086700477       -10.267180763058320       -10.658723913098584       -11.058473008867779       -11.447283814025013       -11.830094814631153       -12.212803031406693       -12.601466271339078       -12.989127167150087       -13.370217624621660       -13.637154055773053       -13.786751335995504       -13.929877415850214       -14.078101272668491       -14.223566058613557       -14.367543332615185       -14.519111309505362       -14.670021576630859       -14.815602136365371       -14.950236148641224       -15.064028048239123       -15.158247440114351       -15.230274439158791       -15.293920799666708       -15.343499587433655       -15.395154147239751       -15.442644306562954       -15.483660177673059       -15.506717588328542       -15.523019116430419       -15.526891670587702       -15.546977422993848       -15.594038643610091       -15.624113532446529       -15.595403522902146       -15.471559479803346       -15.386067858970662       -15.254886712185254       -15.094451633414607       -14.939664664600627       -14.791320881338876       -14.623757887498989       -14.435919215439746       -14.254337479629420       -14.055265944514197       -13.782350239584822     
  -13.824490968222669       -13.610824934624439       -13.386180684281726       -13.146796276109299       -12.930727365741689       -12.725101337047214       -12.519970668823902       -12.323143740620168       -12.130381251765819       -11.934654875458321       -11.750134773242387       -11.578147371418687       -11.413326588159684       -11.250846348249830       -11.082859283881660       -10.906577389482280       -10.728411387198129       -10.552078988399231       -10.375307292572721       -10.204366562510742       -10.038133514110321       -9.8782338485797183       -9.7222473830604486       -9.5684286728205876       -9.4183982067751799       -9.2777051070618981       -9.1397224631964491       -9.0094240528941967       -8.8856534863320320       -8.7884669756705591       -8.6410340318218388       -8.4895634987327142       -8.3410556424811944       -8.1904796964453652       -8.0366642284373384       -7.8881174803087220       -7.6537829344150197       -7.3441745533675942       -7.0421860057831367       -6.7467540294688888       -6.4815581894046517       -6.2252990366177556       -5.9687563194610220       -5.7273262681229369       -5.3557921691395194       -4.9698746465089840       -4.5726966136825951       -4.2557299002129554       -3.9940076929455870       -3.7984638796435490       -3.6824741984038951       -3.5799477116103162       -3.4374705685322198       -3.3005727741456212       -3.1297348824132882       -2.9964621146426964       -2.8774581066110727       -2.8076532814240522       -2.7062620025754995       -2.6766695136735734       -2.6156051078424127       -2.5974222873173574       -2.5428354241715283       -2.5216303509985494       -2.5115671141273879       -2.5066999594916410       -2.5353020223540170       -2.5296929302743365       -2.4936300551488273       -2.4961867743703294       -2.5885835066464438       -2.6567434613995431       -2.7672497010696588       -2.8822430994157742       -2.9843069818487322       -3.1540586532331076       -3.2696613185543697       -3.4782301104136764       -3.6753564510217700       -3.8071488001530724       -4.0495264401174893       -4.2625160123816102       -4.4697214140401229       -4.6913669961909079       -4.9111994434588269       -5.1356464219158227       -5.3616866775366816       -5.5884501185422835       -5.8516693203322632       -6.1768434454277781       -6.5037691803442783       -6.8109286149239665       -7.0956461334440917       -7.3793164969914926       -7.6660979666046671       -7.9865924096642829       -8.3264588105518413       -8.6407984225598540       -9.0187048641214886       -9.4067941488918336       -9.8310361968700448       -10.277213652172719       -10.775323023336583       -11.300629291234188       -11.806743294696659       -12.289050897930650       -12.758558856254893       -13.233060740488042       -13.555000869109463       -13.760813423824288       -13.950759712279165       -14.129449899567504       -14.328315282485946       -14.511860328952636       -14.696087138696072       -14.882492347525570       -15.066047348933395       -15.240100158625140       -15.422827558163164       -15.594500737811160       -15.738374026344204       -15.856687670382556       -15.959336945043091       -16.050039328146937       -16.133627352771583       -16.208035630552658       -16.281535504810719       -16.336091792285515       -16.317812060921881       -16.178616612386378       -16.067610917696072       -15.978878628559542       -15.887395323152262       -15.802484094043791       -15.765051484835681       -15.648088312717888       -15.481341392559862       -15.314836695893298       -15.128660602300435       -14.927688707628000       -14.706758228634115       -14.483059689359067       -14.244781574705968       -14.025104867839808     
  -14.017971846859929       -13.748318444213488       -13.473367812951885       -13.212772768810694       -12.957282015795009       -12.692522414747820       -12.418183767134735       -12.149552815737628       -11.884648074567792       -11.632786798320275       -11.377355968391676       -11.119055344069039       -10.870703087696938       -10.623324345217746       -10.378111506834621       -10.137860323207349       -9.9040719351302755       -9.6780961717906351       -9.4589306513444669       -9.2359024158151684       -9.0227813749353203       -8.8235829272631037       -8.6353834614609610       -8.4570066373854615       -8.2886334689077827       -8.1317302458165841       -7.9784258419930367       -7.8398833182105534       -7.7129337498160737       -7.6046504243089501       -7.5142228776659508       -7.4019659494903181       -7.2635606963078061       -7.1232400603234183       -6.9826086650994341       -6.8429271463472574       -6.6125816142900220       -6.3160036337655043       -6.0105816903661946       -5.7409940574540315       -5.5062106633346133       -5.2528005557377782       -4.9984058403811957       -4.5680658142097457       -4.0553989872384051       -3.6209447568231496       -3.2845676233627046       -3.0567846032007395       -2.9121588672131082       -2.7252782042241677       -2.5034012437540127       -2.3310250216414374       -2.2025822200713208       -2.1521649106133225       -2.1051380914608728       -2.1252389166198213       -2.0163419538638720       -1.9346810724385364       -1.8035174548100201       -1.6283463192021088       -1.4778195183956484       -1.4299261119323887       -1.3743774400122959       -1.3651687141278899       -1.3057932934316909       -1.2898614399948087       -1.2653786624586587       -1.2871266225711224       -1.3172144739478142       -1.3448927988467005       -1.3553086299900770       -1.4223399729152675       -1.5385634823258272       -1.6445550513325031       -1.7514365286736790       -1.8607144768978401       -1.9929083870156319       -2.1844404726675748       -2.3676089353100735       -2.5474518257987881       -2.7789089697672580       -3.0370873825133913       -3.3045673916988392       -3.4905336340254962       -3.6682485915610243       -3.8642924729574588       -4.1062616345549259       -4.3818613333241103       -4.7407350583433470       -5.0610266218706954       -5.3428156386283661       -5.6007789683264662       -5.8917411970865885       -6.2528298850743909       -6.6375691536573527       -7.0571288993697863       -7.4482331221707341       -7.8179039594717779       -8.1804455613221592       -8.5974831260975577       -8.9629913869197253       -9.4401528001835260       -9.9690607534244009       -10.530926897482644       -11.138371986552784       -11.739837273232268       -12.295077864344819       -12.835962876498485       -13.214199307267819       -13.429761235298145       -13.629549569817613       -13.855042093429660       -14.115974819887555       -14.356254661199941       -14.607495805984314       -14.860931894641965       -15.107465625221010       -15.345616128219689       -15.564907111168239       -15.792057079914869       -16.011710355300110       -16.232436332700701       -16.466843315815339       -16.608092750420454       -16.714103317759339       -16.797551431295062       -16.818956979830261       -16.732703298099494       -16.618779048413941       -16.503686022598401       -16.390290238241036       -16.294539691592234       -16.187898851186276       -16.105327943179688       -16.069631675301480       -15.965338996770747       -15.823306276235201       -15.657437305160471       -15.438545703017994       -15.202059346586310       -14.954379358119546       -14.716887247279175       -14.491194351827893       -14.314302203977732     
  -14.192807636100348       -13.830875876878231       -13.486915885184587       -13.164670565484251       -12.826414430763457       -12.484233661777573       -12.131568091515391       -11.777460710137589       -11.425436955094739       -11.092038314660655       -10.758798031366972       -10.417553421861420       -10.089061517798825       -9.7708356304594943       -9.4682232685679679       -9.1817551470909322       -8.8985459642953373       -8.6155726150308780       -8.3240105492329235       -8.0731563405738811       -7.8284842375058901       -7.6025545047329572       -7.3919323930524996       -7.1917001886647398       -7.0125014955240914       -6.8585434643415795       -6.7276343047556182       -6.6125893076583324       -6.5121605589132088       -6.4266712474310239       -6.3478278067263147       -6.2872410938714438       -6.1606935599955648       -6.0243390149551246       -5.8914957056454185       -5.7630616122538640       -5.5307238746032610       -5.2440828691799481       -4.9562969054680366       -4.7416728818926828       -4.5385027652268946       -4.2948592327396113       -3.9193245274034325       -3.3534377458844631       -2.8835286544041878       -2.6426819637292738       -2.4029562547064813       -2.1830461202006859       -1.9574114080808158       -1.7221455694050007       -1.5861693189517894       -1.5316645832895119       -1.5687462768599403       -1.5349594448350103       -1.4577460331053089       -1.3128656982946438       -1.1996398425031316       -1.1348130374155687       -1.1142472658796123       -1.0358048194448486      -0.84139456827836057      -0.65367382405327135      -0.50068269123383402      -0.45148201288515111      -0.43253315730942177      -0.38760493706521970      -0.40139978029975509      -0.42688948487145240      -0.42204436895858066      -0.39606587986523323      -0.37423101158609029      -0.48572044245057100      -0.53087821564770366      -0.60519121319833857      -0.67158485755606989      -0.82559427818520703       -1.0129053781898278       -1.2331837911814887       -1.4365609388760561       -1.6103119797578529       -1.8173525580601222       -2.1111438481447351       -2.4339341480136909       -2.6814133957863362       -2.9075792990247180       -3.1081205758899841       -3.3555528039030946       -3.6579117823025911       -3.9086886352063459       -4.1550728244985748       -4.3532789569801764       -4.6294583111066174       -5.0135066437580633       -5.3214251721023516       -5.5995035171312963       -5.9529821468427428       -6.3985275862180515       -6.8387497204815020       -7.3451509959985799       -7.8098748557012527       -8.1534531841722497       -8.6617866939124610       -9.1897537956634494       -9.7888455349364278       -10.396062015235529       -11.067572129408859       -11.706709399958896       -12.297033357394099       -12.715213442663611       -12.960094016725819       -13.213220330154570       -13.471281940306426       -13.738343856994220       -14.025778431643502       -14.321555927799494       -14.605611016218106       -14.891913617689127       -15.183240978833339       -15.513761758528616       -15.829560678350433       -16.131599811792029       -16.431256072321005       -16.650548790547120       -16.725008783276635       -16.881210297287168       -16.922817103502879       -16.930400571754461       -16.934060534005980       -16.879038087041863       -16.781825357765356       -16.683187353121681       -16.589120728979765       -16.489881437589219       -16.405240287797561       -16.359863175700347       -16.266315037251701       -16.132030821995905       -15.951258504076407       -15.744497687436947       -15.499150444848404       -15.283907986738420       -15.017083900140747       -14.739839337625710       -14.529892548006828     
  -14.198913997497471       -13.798262374418606       -13.354454171211607       -12.959514396162078       -12.533204154594536       -12.108798377694995       -11.667116313066160       -11.212571640741700       -10.790549618282348       -10.372751670834703       -9.9572650223411685       -9.5514896443455513       -9.1826493726658498       -8.8261956901398904       -8.4632209919953851       -8.1131387549656964       -7.7860966225619350       -7.4742828173883922       -7.1739644199769899       -6.9114183590773592       -6.6509767172463512       -6.4080737902875455       -6.1798729250072313       -5.9770456031518577       -5.7964991218794424       -5.6362513503420288       -5.4994332750488368       -5.3766140714292661       -5.2783737137524298       -5.1946846778472278       -5.1351528543927998       -5.1056827718605504       -5.0270230171369263       -4.9266526752501605       -4.8274788267522197       -4.7120402717961056       -4.4946550362094229       -4.2609257814913519       -4.0404067636934542       -3.8439399563596055       -3.6525571371174266       -3.3524040622704945       -2.8594110066883189       -2.3581080969898949       -2.0932950417543736       -1.8547433506883237       -1.6793585917855154       -1.3400219009439809       -1.1471883364625626       -1.1542635644729273       -1.1597948294265734       -1.1643370274700828       -1.0368811989245614      -0.90337307762143837      -0.82516092249457529      -0.77567585461250133      -0.61139590863865578      -0.55828211120237370      -0.39455603272870121      -0.37635558461758478      -0.35494650782450776      -0.32789509518806881      -0.21241003122699453      -0.13269801717228802      -0.14341441675551891       -6.8569768084302041E-002 -0.12651049961229432       -7.3974978863702745E-002   2.7183503982229240E-002  0.13293381239537894       0.24842258631710479       0.21931877054419147       0.28970696534980789       0.20817494029822114       0.21828958982553104        6.3862321550601564E-002  -8.3459515221534275E-002 -0.37249919533348930      -0.67786419171545731       -1.0580627123100612       -1.3577747784651422       -1.6291047168377588       -1.8108050497431805       -1.9692119757253010       -2.1330776667134614       -2.3118537290752954       -2.5757289803298136       -2.8619528342764511       -3.1159577467013833       -3.2882044652692457       -3.6644946012727928       -3.9809748384028865       -4.2594972812011065       -4.4796534578507305       -4.7350829582952372       -5.1315460582480341       -5.5065976008324071       -5.9011005164967401       -6.4538899200399555       -6.9973753442960174       -7.5215053202327056       -8.0339361453613947       -8.5323582188773059       -9.1085775049649982       -9.7100763434011412       -10.406695140885631       -11.124023995651513       -11.745909278496214       -12.167052054645310       -12.405796917820155       -12.657949064367756       -12.935394975253445       -13.225346445131279       -13.540305586200105       -13.884163838614327       -14.237228033526520       -14.596808205618714       -14.937794327588179       -15.283698662929154       -15.613086282002399       -15.954374438927374       -16.137320560719587       -16.326920586150052       -16.536057074481249       -16.733267391208940       -16.860299835465980       -16.961861433577837       -17.037740765603388       -17.063463624331519       -17.035787938246187       -16.957434958708376       -16.861667105008166       -16.818874398904846       -16.760083471512793       -16.644334882015571       -16.537963058031536       -16.419040823762330       -16.227632202843431       -16.048296240713995       -15.820295057082639       -15.564240038090773       -15.264950878578482       -14.920733877786077       -14.623216689411116     
  -14.139560753730564       -13.670010789470453       -13.129382916381147       -12.637817768532067       -12.127656530853102       -11.603746715304503       -11.080571062135505       -10.577127225930816       -10.102913733723859       -9.6418570142839997       -9.1859971987566880       -8.7489590592026119       -8.3211814440485199       -7.9125057751777987       -7.5199312493873620       -7.1474050650424488       -6.7934343822549508       -6.4619798933933907       -6.1339978929814620       -5.8310066557242237       -5.5429663017212576       -5.2687777972473313       -5.0123129538017537       -4.7808632812083829       -4.5758165562749724       -4.3986357259072122       -4.2542998390633429       -4.1256608993755322       -4.0290820270482186       -3.9459220412334943       -3.8872758348088823       -3.8570740894429179       -3.7775223530616628       -3.7112242742283144       -3.6441339554685968       -3.5616768872396349       -3.4233140266000532       -3.2703236812119627       -3.1150787985775423       -3.0320018211463662       -2.8424269743393182       -2.4304008955535039       -1.9450491059276374       -1.6340318600100829       -1.4175655662944848       -1.2556067812191287      -0.99313649828280859      -0.78843244391001122      -0.78481185215255778      -0.87477648316951218      -0.76992072356020458      -0.68900400152227803      -0.71557775712906846      -0.61280204801036575      -0.56244177514625449      -0.58866028991033659      -0.51705155632740230      -0.47097731083601957      -0.39325773423189503      -0.38429176824539013      -0.40967107296063432      -0.50260580590608583      -0.47965847952514196      -0.29435806772266915      -0.23143820141285687      -0.22506159554848182      -0.23967888048832720      -0.23001752698229438      -0.11291338639250625       -3.2375658175510580E-002  0.11247833058428114       0.18460319994750307       0.30550921261738040       0.33923606915266191       0.36715915854193781       0.27982923491828160       0.23377479424601688        9.5224949288535754E-002 -0.11117743447988460      -0.43903947950167321      -0.70320027860299206      -0.85937093037631485       -1.0301069157841312       -1.1495959659983157       -1.3865557792818777       -1.5616161164290929       -1.8404498057192882       -2.1879356611157732       -2.4801566701348463       -2.7345514723563440       -3.0109414402574828       -3.2525289721736499       -3.5145937424367446       -3.8302318593923133       -4.1181571431383475       -4.3600551155268477       -4.5703936463922332       -4.9299842252746942       -5.3840815862669729       -5.9480644557304458       -6.6296990202021391       -7.2775586465083109       -7.8466553192386925       -8.3866402464421554       -9.0491696504888495       -9.7450535047588147       -10.544776083131111       -11.276192191335781       -11.712704236125234       -11.940990230107261       -12.181389592185425       -12.440357944894473       -12.715559178401293       -13.025700686302002       -13.373492045149348       -13.755303066612967       -14.161126268301985       -14.566071055279025       -14.960569535626774       -15.272584838307225       -15.426825536929897       -15.643260787496246       -15.901806483026988       -16.185580180689826       -16.479564967985283       -16.732117309584083       -16.905095975633373       -17.058909111959963       -17.124495634330074       -17.175898514338940       -17.161275262475911       -17.111584961113877       -17.088213257660847       -17.001564355148837       -16.949051187001771       -16.787608630788306       -16.668386677937136       -16.507860864920580       -16.304827129380371       -16.068890918372091       -15.774650786996006       -15.418338325693846       -14.982005815937860       -14.605905918343268     
  -14.024142932682075       -13.478214654234840       -12.822412912298070       -12.255102751406454       -11.648155532148252       -11.073372694282973       -10.510014244394377       -9.9688576611502597       -9.4660002351871739       -8.9678950471052374       -8.4719499082744534       -7.9845155096984826       -7.5247192888595862       -7.0833144797005616       -6.6661419223753668       -6.2758643889344370       -5.8847262345336091       -5.4991162031863396       -5.1309734382099847       -4.7736157364934826       -4.4477987549086180       -4.1452930083437849       -3.8665832116360406       -3.6165913302727475       -3.3994533165408072       -3.2063544947416531       -3.0443803507263070       -2.9066979976059670       -2.8095356392577457       -2.7324047893456225       -2.6736798046848307       -2.5875931393299538       -2.5187822464632816       -2.4741495581657915       -2.4369429125474014       -2.3915481275233361       -2.3283928381212391       -2.2498803421501634       -2.1924931737089963       -2.1567303960025868       -1.9685332679722052       -1.5501842384751825       -1.1998739996930112      -0.99733316673868444      -0.82498048189475526      -0.68568520107615427      -0.46662750365166517      -0.56782662919303561      -0.61054021740940811      -0.59089715155340627      -0.62120538115078716      -0.54344871175976550      -0.50671345087641839      -0.61538891381476901      -0.67363319264219967      -0.76247279650914379      -0.74815907402222592      -0.65673983488099452      -0.82941520865637131      -0.83562492540596622       -1.0000614045232510       -1.1746759337607955       -1.1445795885639996       -1.1376722757035509       -1.0788063067585654      -0.95523847205157608      -0.98786143476917232      -0.93700312048133583      -0.77566914170068912      -0.66011882717702974      -0.46498731771185930      -0.26832080209499054      -0.17950187260032635       -6.9340646185594323E-002   3.4798321370033136E-002   8.5392626398004268E-002   8.7181869252276556E-002   1.7506973378203838E-002  -1.0912021473586719E-002 -0.14893452225572901      -0.30063190890274427      -0.38885062812641991      -0.53280490338767095      -0.63987857863304498      -0.74527515082598939      -0.93170564291932578       -1.2122203305051471       -1.4085205004750492       -1.7849155247966735       -2.1256357429491857       -2.4704672312586524       -2.7115532060342105       -2.8913248058609042       -3.0392054779745195       -3.2154860979915156       -3.5500099184801002       -3.9439459559582986       -4.1488369491393939       -4.3898660179486058       -4.8683030011090125       -5.4847452520237994       -6.3059472345073004       -7.0040174186820821       -7.6035240637533548       -8.1606536213623144       -8.8967470330522644       -9.6747309888952202       -10.529592248373021       -11.049899826767103       -11.355587735342738       -11.662860677176965       -11.960214074920998       -12.258059935919590       -12.567005753728239       -12.938711242192696       -13.298181758559750       -13.683218968048678       -14.127478693403120       -14.495802044908942       -14.744533068575166       -15.057354563815039       -15.264710128389950       -15.446823170756360       -15.790775943685077       -16.226732774786086       -16.549953744188429       -16.756406947121960       -16.939541760911823       -17.100505050611176       -17.229297398394479       -17.265115752444103       -17.254302858214679       -17.294395442083037       -17.230167037513283       -17.132311042118054       -17.017193319086090       -16.911325436144729       -16.766358059755746       -16.548604576636016       -16.248908156243672       -15.898517096966273       -15.458804105698547       -14.965821704667171       -14.536965151906628     
