-90.0437628	-90.2199408	-90.4612738	-90.3786328	-90.4638988	-90.4104318	-90.5359508	-90.8824468	-90.7085578	-90.6120308	-90.6518558	-90.7474988	-90.8523868	-90.7504588	-90.9245008	-90.6159068	-90.6890878	-90.6690988	-90.4862378	-90.4769598	-90.2442328	-90.2807928	-90.5343638	-90.5086678	-90.5352788	-90.8828128	-91.2086798	-91.3623058	-91.3481148	-91.3569958	-91.5196848	-91.5751348	-91.0599988	-91.3211988	-91.2146308	-91.0895698	-91.0874948	-91.1139228	-91.4283758	-91.5150768	-91.5777898	-91.4575508	-91.7277228	-91.8788768	-91.8099678	-91.6662908	-91.7539068	-91.8195508	-91.8553168	-91.7926338	-91.8174748	-91.8954778	-91.8056348	-91.7012028	-91.7109388	-91.8160718	-91.8289188	-91.5652168	-91.1884778	-91.3999638	-91.3603218	-91.5826118	-91.7759408	-91.9010938	-91.9780588	-91.9293828	-92.1314708	-92.2736828	-91.9610908	-91.9058538	-91.6248478	-91.8351148	-91.7911078	-91.6904608	-91.7232978	-92.1360478	-92.0939648	-92.3185128	-92.4818738	-92.2586678	-91.4789738	-91.6406258	-91.8933418	-91.6007088	-91.8218698	-91.7278758	-91.8411568	-91.6139538	-91.3371898	-91.0301828	-91.0652778	-91.1878058	-90.9082958	-91.0725108	-90.8814398	-91.1685798	-90.6900028	-90.3941658	-90.2633368	-89.8406688	-89.0607608	-88.5136118	-88.3089908	-88.8326728	-88.8150338	-88.7220158	-88.2910778	-88.4161998	-88.3822948	-87.9599308	-87.8646858	-88.1032108	-87.7065738	-87.8759468	-88.1271068	-88.4392408	-88.1771858	-88.0331738	-87.8642278	-88.1004948	-87.9679268	-88.1635448	-88.5125438	-88.6703498	-88.5122998	-87.9521798	-87.9226078	-88.1261908	-88.0183118	-88.2431958	-88.2677008	-88.3310858	-88.2548528	-88.3934338	-88.0308848	-87.9546208	-87.8729258	-87.4660958	-87.7421888	-87.9155888	-87.5297248	-87.7619028	-87.5478218	-87.6916818	-87.8611458	-87.8931588	-87.8404548	-87.8863538	-87.4966748	-87.7629708	-86.9559338	-87.4060678	-87.3312688	-87.5353708	-87.5447398	-87.9166568	-87.9216618	-87.6777958	-88.1353768	-88.1648868	-88.0652778	-88.3497628	-88.3215648	-88.5663768	-88.5531928	-88.3122868	-88.8121348	-88.6071478	-88.5855718	-88.7311408	-88.6351628	-88.8699048	-88.7742008	-88.7175908	-88.9440618	-88.9618238	-89.0223698	-89.0781258	-89.0606388	-89.2338268	-89.2547918	-89.3659978	-89.6716318	-89.7804878	-89.8827828	-89.8481458	-89.5829778	-90.0062268	-90.0138248	-90.2608648	-89.9507458	-90.0708928
-89.3049628	-89.2468878	-89.0412608	-89.1082768	-89.2394718	-90.6292728	-91.6216438	-92.4216318	-92.1210948	-91.7640088	-91.8547678	-92.5914928	-92.9613958	-92.9147648	-92.5121468	-92.0996708	-91.8246158	-91.5038768	-91.3999028	-90.9615178	-90.7197278	-90.6322638	-90.5025028	-91.1606148	-91.1291508	-91.3470158	-91.4462898	-91.7972728	-91.5038458	-90.9637158	-91.2162788	-91.1181648	-91.3598028	-90.8971868	-91.0199898	-90.3963628	-90.5932628	-90.7351078	-90.7670908	-90.9822088	-91.0417188	-90.9196478	-90.8694158	-90.9185798	-90.8707588	-90.6798108	-90.9690868	-90.6208808	-90.9084788	-90.8099068	-90.8438118	-90.3513498	-90.6238408	-90.3009648	-90.1860358	-89.8150338	-90.2945258	-89.7126778	-90.1264048	-89.8186048	-89.5907908	-89.1837168	-89.0004588	-88.9279488	-88.6765448	-88.5401008	-89.3434758	-89.4838568	-89.3436898	-89.3480538	-88.7381908	-89.5682988	-90.4084178	-90.7928778	-90.9403998	-91.3804938	-91.4644478	-91.8049328	-92.3005078	-92.5561528	-92.6827098	-93.0372928	-92.9000248	-92.7516788	-92.4615488	-92.2579358	-91.4405828	-91.1448068	-90.9948438	-90.6386728	-89.7922978	-89.5067148	-88.8323978	-88.0260938	-87.0220038	-86.4249278	-86.6675728	-85.8338328	-85.8767098	-85.6100168	-85.2937328	-85.2127998	-84.8022468	-84.8782048	-83.9965528	-84.8423778	-85.5597238	-85.5605778	-85.3230908	-85.0568248	-84.2696538	-83.9218758	-83.4277048	-83.6972668	-83.1296698	-83.8069768	-83.8047798	-81.4959118	-79.2593998	-79.5928348	-80.0973518	-80.6162418	-80.6361088	-81.4094248	-81.5509648	-81.9614568	-82.1067208	-82.5448618	-82.8040168	-82.3410648	-82.5003368	-82.3736888	-82.0189518	-82.2548838	-81.7540288	-81.9027108	-82.0676578	-83.3375858	-84.3680118	-84.8398448	-85.5962838	-86.1193858	-85.7954718	-86.0858158	-85.8756418	-85.6194768	-85.7515568	-84.5844738	-83.7778638	-84.8209238	-85.3222968	-85.4375928	-85.8807988	-86.1541148	-86.1582348	-86.2778638	-86.6588758	-86.8873908	-87.1876838	-87.5918588	-87.6156318	-87.7656568	-87.6986398	-87.5971988	-87.2567758	-87.7883008	-87.4403088	-87.1579908	-87.0428478	-87.0181888	-86.5492258	-86.6344918	-86.4491588	-86.6261608	-86.5446178	-86.6111458	-86.6295478	-86.7129828	-86.6175548	-86.5449838	-86.3143018	-86.4040228	-86.4559028	-86.8036808	-86.7124338	-87.2069408	-87.7099918	-88.3722538	-88.7587288	-89.0895698	-89.5708928	-89.4701548
-90.0494388	-91.0891728	-91.5321668	-91.6529858	-91.8709418	-92.1054088	-92.1145328	-92.3388988	-92.3770458	-92.0022898	-91.9172678	-92.0115668	-91.7773448	-91.6618658	-91.7559818	-91.5325938	-91.2812508	-91.5233768	-91.1823738	-90.7503368	-91.0073558	-90.6057748	-91.0443428	-91.3981028	-91.6267408	-91.2435618	-91.3579718	-91.4279798	-90.4221808	-90.5299078	-91.0455328	-91.1813668	-90.6284488	-90.2189038	-89.5983898	-88.7985538	-89.7703868	-89.4307868	-88.9328928	-88.6186528	-89.3005988	-89.7870798	-89.9024058	-90.1813668	-90.3319708	-90.5766918	-90.5596928	-90.4649668	-89.9911508	-89.9620678	-90.1245128	-90.0130928	-89.8998728	-90.0715038	-90.2236948	-90.2219248	-90.3905648	-90.3818668	-90.2042858	-93.0147098	-93.6580208	-93.4609078	-93.1145948	-92.5440988	-92.8883978	-93.2314158	-93.4855658	-95.2175908	-95.2142338	-95.2799078	-95.1744388	-95.3229068	-96.0112308	-96.3625798	-96.1822208	-96.3593148	-96.1872868	-96.0909428	-95.9987498	-95.6863408	-94.6976938	-92.9192508	-91.4692388	-92.0774238	-92.8129588	-92.7647408	-93.0238958	-92.2906498	-91.6597608	-91.5752568	-90.9190988	-91.1255498	-91.5724498	-91.3396308	-92.1058658	-91.9922188	-91.8001108	-91.6071478	-91.6441048	-90.9541638	-90.1753238	-89.7516488	-89.2052928	-88.5501408	-88.2202458	-87.3440868	-87.0370188	-86.5715038	-86.7068798	-86.4215398	-86.5290228	-86.2552198	-85.9145518	-85.7963878	-85.3443918	-83.1577458	-81.1066898	-81.2596748	-81.3704538	-81.1861888	-80.6376658	-80.1023258	-79.6735238	-79.8503728	-79.9156198	-79.5041508	-79.8069468	-80.1937878	-80.0303348	-80.4549268	-80.9945988	-81.0495618	-81.5262768	-81.7289128	-82.3844918	-82.9251718	-84.1302198	-85.2213758	-85.7487188	-86.5853588	-87.0035718	-86.9776008	-88.0971988	-88.0333868	-88.2104808	-89.4415288	-89.4827278	-88.9945078	-89.1700138	-88.3626108	-87.9205638	-87.4178478	-86.4163828	-86.2722788	-86.3715218	-86.6901558	-86.8548898	-86.5057688	-86.6492318	-86.8037418	-87.6221018	-87.3817148	-86.4567578	-85.8941968	-85.7640388	-84.9593518	-84.5620428	-84.5702828	-84.5838328	-83.5230108	-83.3483898	-84.0220038	-84.4942638	-84.3432318	-84.6421518	-85.2601938	-85.7311108	-86.5803538	-87.4719858	-86.9744878	-87.1833198	-87.5665898	-87.6250928	-88.0433968	-88.3986828	-88.3578808	-88.9002998	-89.0351268	-89.3755808	-89.4027718	-89.4278878	-89.8771068
-89.0112618	-89.7695318	-90.8848888	-90.7678838	-91.0321968	-90.3692328	-89.5112928	-90.1836558	-88.4320688	-87.8051158	-87.1044018	-86.7681278	-86.5336008	-86.1416938	-86.0286258	-85.6793218	-85.6559458	-85.8006908	-84.8536388	-85.2762458	-86.7229318	-86.9048778	-86.6432808	-86.1197818	-86.1476148	-86.3260508	-86.3163458	-86.6282048	-86.4606638	-86.5692148	-86.6239628	-85.7146618	-86.8669138	-86.7976688	-87.1034248	-87.4262398	-87.3593758	-87.0617078	-86.4044808	-86.7026378	-85.2456368	-85.6902778	-86.6012888	-85.7478648	-84.5285958	-85.1692818	-86.4663708	-88.3482678	-89.5373548	-90.2279058	-90.0021678	-90.4469608	-92.6246038	-93.5587468	-93.0252388	-95.2222298	-95.1586918	-94.3002328	-93.2452098	-92.8276678	-95.6876538	-95.7832348	-96.8428658	-99.0313428	-99.4382328	-99.7719128	-100.1896678	-100.6199958	-100.2843328	-99.5028388	-97.6519788	-98.5178228	-98.7023628	-99.0394298	-99.6096508	-100.6555798	-100.9768988	-101.1648868	-101.5000618	-101.9505318	-102.2167668	-102.0830388	-101.9117138	-101.6625068	-100.9463208	-100.6027838	-100.0575268	-99.1764538	-98.1239628	-95.8696908	-95.5546268	-95.9696668	-95.8511668	-97.6891488	-98.6203318	-97.6753238	-98.2054448	-98.1339118	-97.9568488	-98.0832218	-97.2382818	-97.3979198	-97.7636418	-96.3925788	-97.4903878	-97.8152168	-98.7651068	-98.0150158	-97.7998968	-97.8896798	-98.3157968	-98.8984078	-98.7005008	-97.9270028	-97.2645878	-97.3195508	-96.8583988	-96.5322888	-95.5610358	-94.8347478	-94.1490488	-92.6981208	-89.8437508	-88.7257088	-88.0639348	-86.3182688	-84.7666328	-83.3754278	-83.0022588	-83.0042428	-83.3229378	-82.8989568	-82.5878608	-83.6010748	-84.9088448	-85.1313178	-84.7239078	-84.9923718	-85.6819158	-86.6329048	-87.8525398	-89.5171518	-90.1313488	-90.6624458	-91.1983958	-90.9093638	-90.9957898	-90.2312938	-91.7298288	-92.0521558	-91.4031688	-91.8020948	-92.3064888	-92.8108528	-93.4142158	-92.9078068	-92.5544438	-91.8878788	-90.4979258	-89.8147588	-89.1159678	-88.9497688	-88.8031018	-88.3763738	-86.8036198	-86.5728158	-88.0582288	-86.5484928	-85.9068608	-85.1821598	-84.6560368	-84.5226148	-84.9168098	-84.3367618	-84.5193188	-84.5734258	-84.8119518	-85.0002148	-85.7025768	-86.3719188	-86.6870428	-86.5413828	-86.7131968	-87.8392338	-88.4288648	-89.1114208	-89.4201358	-89.3829048	-89.6754468	-89.9949958	-89.8209848	-88.8986518
-94.6369938	-94.1542368	-93.2494518	-93.3837288	-92.6146858	-90.5993358	-89.5322888	-90.6506358	-90.6541448	-90.5577708	-92.0219738	-92.1226818	-91.8771678	-91.5953378	-90.7821668	-89.6947948	-88.8761608	-88.3025218	-87.9315498	-87.2969978	-85.8875438	-84.6655278	-83.8927318	-83.3367008	-83.6526798	-83.6635448	-82.7700508	-83.0335088	-82.9969188	-83.0584418	-82.3946538	-82.0716868	-82.0723888	-82.6363838	-83.8074958	-82.6618658	-82.4766548	-81.3519598	-80.8613898	-81.3891308	-84.3024908	-85.2247628	-85.1820688	-85.7378238	-83.7992258	-84.6989148	-84.6258248	-84.8188488	-87.6592108	-90.1745008	-92.4024358	-94.6433728	-95.3952948	-94.5643018	-94.0520028	-95.9857488	-95.7243968	-92.8268438	-93.0697638	-95.7921758	-98.3569958	-99.2400518	-99.2095648	-99.9183658	-100.2832648	-99.6919568	-99.6192328	-99.6445018	-99.7746898	-98.8957828	-97.0537118	-99.8829658	-101.6799628	-102.0839848	-101.8287968	-101.4152538	-104.7727058	-105.4592298	-105.8499458	-105.2533268	-104.4245308	-103.4588938	-102.9273388	-102.8784488	-102.5778818	-102.8208318	-103.3372198	-104.0764778	-105.5417488	-106.8072518	-108.6857608	-109.4312138	-106.9580698	-112.8044748	-113.3182378	-116.7236638	-119.0374458	-117.4305118	-117.7994388	-118.2624218	-119.3338628	-118.8537608	-116.4561778	-117.0193488	-116.5704048	-116.3460088	-115.7822578	-116.6297918	-116.3615428	-116.4379588	-115.7021798	-114.9443668	-113.4729618	-112.3610238	-109.6238108	-108.0118108	-104.4959418	-101.5564888	-97.6213998	-94.5783398	-92.1327828	-91.9981698	-90.4708868	-92.3257758	-89.0091258	-89.0624088	-87.8125928	-83.2868968	-80.3935558	-80.1524668	-80.5434278	-80.8847968	-80.4041758	-80.6019298	-83.1322948	-82.9971628	-82.9783948	-83.8463138	-84.6359258	-85.5109258	-86.9461678	-87.6630258	-88.1105048	-89.8009648	-91.0293888	-91.2980968	-91.5176708	-92.6401988	-93.9309398	-93.9328928	-93.3632208	-94.5753788	-94.2933968	-92.9881908	-89.7196048	-92.0938118	-92.0817268	-91.3640148	-88.6540538	-89.3072208	-88.1096508	-86.6826788	-85.0711988	-84.8702708	-83.0436108	-84.4458628	-84.1408398	-83.6556098	-83.4903568	-81.2027598	-82.7932138	-82.1630868	-80.6915288	-80.9641428	-80.8010868	-80.5957348	-79.2839978	-78.9205638	-79.3493658	-79.2957768	-80.7966318	-81.6896978	-83.2909858	-85.4874888	-88.2339488	-90.7189338	-92.6902778	-94.2261058	-94.8868418	-95.2993778	-95.4718328	-95.3153388
-93.3697818	-93.2362988	-93.2833868	-93.5638738	-92.9327098	-91.8585218	-93.6246648	-93.8595288	-94.6264958	-95.0806588	-94.5259708	-93.5701908	-92.4736338	-91.7009898	-90.3439648	-88.8496708	-87.3121038	-86.4686898	-86.9906018	-85.3618168	-84.2296758	-83.8093878	-83.3045048	-83.2706308	-83.3819278	-83.0587778	-82.6435248	-81.5778208	-81.4689948	-80.6633918	-80.5159008	-81.0228278	-81.9226998	-82.7225348	-80.5179448	-81.7742928	-82.0069898	-81.7195138	-83.0479748	-85.8554088	-88.6323248	-90.0788888	-88.8070988	-90.0565198	-88.3399358	-88.8952648	-89.8496098	-90.8845218	-93.1408398	-94.4362498	-94.5342418	-95.8716748	-95.3544928	-95.8148808	-98.0888988	-98.3749088	-95.5962838	-96.2833868	-95.8737188	-95.8981638	-95.5000928	-94.7424628	-95.3253488	-97.5634168	-99.2476818	-99.6549078	-99.2743238	-100.1243598	-100.8690808	-99.0111398	-99.9048168	-102.3654488	-102.9380808	-104.0736088	-105.3641978	-104.6268928	-105.1508798	-102.7232978	-102.4069528	-102.5957348	-102.9187328	-103.8241588	-103.5146798	-105.5069588	-107.1086128	-108.3222358	-111.0490728	-115.2415168	-114.7305608	-123.7099618	-126.7846988	-126.4890758	-125.7844858	-125.7249158	-125.6861888	-123.8164378	-125.8493358	-124.3324288	-123.4435428	-121.3940738	-122.5569768	-123.1445018	-122.4100658	-120.5667728	-120.9777228	-120.5309148	-119.6992808	-119.9878238	-118.5708018	-115.7861638	-113.9097908	-112.1347058	-114.4560558	-116.7786878	-117.0252388	-115.3517468	-115.3263558	-114.4442448	-112.2666328	-112.2079168	-112.5205698	-110.1967778	-108.1720588	-106.2033088	-103.1199048	-103.3568738	-99.8609628	-97.4894108	-93.1005558	-91.7445688	-86.4238898	-87.3301098	-87.2268078	-85.4391788	-82.2319038	-82.6466678	-84.6310428	-85.1742868	-87.3507088	-86.9756168	-86.3863838	-87.0360118	-87.1843578	-88.4773568	-89.2834788	-89.9593208	-91.2922978	-90.9732678	-90.4360058	-91.6781018	-90.4548958	-89.9312448	-89.2204288	-93.3559888	-95.6444408	-98.4977428	-103.6348278	-105.8564008	-105.7347418	-104.2981578	-102.5176098	-102.5041208	-99.7925728	-93.8113108	-87.6883858	-83.9578258	-82.4023448	-80.3321848	-80.0142528	-77.6982738	-81.0836188	-79.9904178	-81.4390268	-79.6823128	-79.7460028	-79.1007398	-81.4426888	-82.7142038	-82.8741468	-82.8984688	-83.8450328	-85.4703988	-85.7608648	-85.5110478	-87.0949718	-87.0924388	-87.5415048	-91.4776928	-92.4259958	-93.3492138	-93.6929028	-93.2113348
-92.6850288	-92.7862558	-91.6358348	-93.0438848	-93.6347058	-93.2834478	-94.1041268	-93.5234388	-93.5133978	-93.8715218	-93.8586128	-92.4219978	-91.3403938	-89.7987988	-87.9496468	-87.6242688	-86.1299138	-84.6318668	-84.2653508	-84.0336008	-84.0116888	-82.9537968	-83.1564338	-82.6403508	-83.1145028	-82.9116528	-82.6824958	-82.9601448	-84.6045238	-85.0929268	-81.0318308	-79.6443488	-77.6410838	-79.8789678	-81.9362498	-81.3026128	-83.7518928	-84.4016428	-82.0978708	-80.7840278	-81.9947818	-83.0721748	-82.9815988	-82.6833198	-85.2026068	-89.1111768	-90.4761968	-91.2344978	-92.0700078	-93.3248908	-93.7385258	-93.0366528	-92.2289438	-94.6819768	-95.7564398	-96.0806278	-96.0470288	-95.6814588	-96.1490788	-97.0845038	-98.5013438	-95.7191778	-98.1921698	-99.1142588	-98.5533458	-97.8701488	-97.2418828	-97.1471258	-98.8504038	-97.0230418	-100.7174688	-101.9426578	-102.3060618	-101.1412358	-99.5314948	-102.3119818	-103.7414258	-104.1784068	-104.0871898	-104.2308358	-104.5387888	-104.4478158	-105.7578128	-106.5353708	-110.8843088	-115.1525278	-125.9511118	-127.4705518	-126.0377818	-122.0938728	-121.7253428	-121.0440678	-119.3015758	-117.3196728	-116.1596688	-115.8506168	-116.3987738	-116.1387948	-114.9844068	-113.4636848	-112.7524728	-112.6285108	-110.9738468	-109.6617438	-107.5592658	-107.3214728	-106.6462718	-106.3027958	-105.4103708	-103.7879648	-103.9998178	-103.9752208	-104.3257458	-102.6066898	-95.1170358	-97.7802738	-99.1286628	-96.0776378	-94.6843268	-97.8736888	-97.9067088	-100.7149058	-104.4843148	-104.3550728	-105.2770088	-103.6152658	-106.5264288	-103.7596448	-96.4265148	-98.7130438	-95.9717108	-91.9645398	-90.1602488	-86.2362678	-81.8055428	-80.6166088	-85.0001838	-84.9742438	-84.6671148	-82.7389838	-87.5895088	-87.0169988	-85.6746228	-84.0142828	-84.1615918	-86.9135448	-86.5832528	-87.5376898	-87.1061408	-86.6356818	-85.7721258	-88.5321968	-94.0577708	-98.2993168	-104.6908878	-107.9756168	-111.2541818	-112.2736978	-111.7164468	-113.0340888	-113.9775098	-112.2133038	-110.9476478	-109.0863958	-105.3233038	-103.2031258	-101.5593728	-98.7530218	-95.2768408	-94.5144968	-89.7888498	-86.9916088	-87.2477728	-85.1127328	-83.8081978	-80.5988778	-80.8296818	-80.5518498	-81.6712348	-83.8657538	-85.9584968	-87.6608288	-89.1646738	-89.9495248	-88.9742138	-90.1719978	-90.8776868	-91.5807508	-91.5982068	-92.2396248	-92.4911808	-93.4758008
-92.9531258	-91.7106638	-91.3404548	-90.0278938	-89.7425848	-89.3175668	-89.0639048	-87.4169318	-86.8213818	-85.6004038	-84.6646428	-82.8485118	-82.6637888	-82.0598458	-82.0659188	-81.0759898	-80.9389048	-79.9803168	-80.1492928	-80.3563848	-80.3679818	-81.6828008	-80.9237988	-82.8109448	-83.1253058	-84.9695138	-87.8110358	-84.9767158	-80.1452648	-82.2395638	-86.5421758	-86.6121228	-85.0083018	-85.2745068	-87.4015818	-88.4224248	-89.2190558	-88.1638798	-86.5233158	-87.9098518	-88.3877268	-88.7646188	-87.8062748	-85.9884038	-89.1658638	-90.3068248	-92.8214118	-93.7503668	-88.4022228	-91.6370248	-91.6869518	-92.2301648	-92.7762458	-93.3276988	-93.0122078	-93.1263128	-93.6435248	-93.1121528	-94.9747628	-95.6877148	-94.7735608	-93.9355778	-96.4121408	-93.0833448	-93.3673718	-97.5098888	-94.4092108	-94.8045658	-96.8453988	-96.3275768	-99.3873298	-98.8674628	-97.0810248	-99.8780528	-100.9877628	-103.5458078	-105.5211798	-104.3798228	-104.1343698	-103.7368478	-102.8128368	-103.8795478	-106.2967538	-107.0830088	-114.4814158	-122.5037548	-126.2354748	-124.5379038	-121.3939828	-121.2083448	-121.1010748	-120.8460088	-121.5038768	-121.3477178	-118.0448918	-116.1777658	-115.0734258	-111.6618658	-110.6733408	-109.4463208	-107.1585698	-108.8351448	-102.6560678	-104.6647958	-105.5756238	-102.9415898	-99.2659308	-101.4836738	-101.9439098	-101.4684758	-101.1433728	-101.1265268	-99.8091138	-98.0033578	-97.9445198	-97.9183358	-100.5458378	-98.5751658	-97.5885628	-102.0083628	-106.2491768	-106.4019178	-103.5818188	-97.2467658	-90.4924938	-94.9128118	-98.0383008	-99.2714548	-98.0197458	-99.4473578	-95.8543098	-88.1322638	-80.0814828	-83.1226818	-80.4794628	-79.5838628	-78.5005808	-78.5170598	-81.6364148	-81.9357918	-78.9382638	-81.5055858	-82.9469608	-83.1163028	-81.2862248	-82.0893558	-80.7817998	-78.6124888	-78.6533518	-77.3539738	-83.3606878	-90.6610118	-98.0668958	-100.4660958	-102.6252908	-104.4643408	-106.3699958	-107.6853798	-107.2665868	-105.9305118	-107.0596478	-106.3236548	-106.9847728	-103.6551828	-104.7929998	-103.1012888	-102.7309118	-104.2611088	-104.3688818	-109.1773838	-106.6716928	-103.0126348	-105.1464238	-100.3263558	-97.3504038	-96.4434978	-94.2335218	-90.2552498	-87.9655468	-89.0370798	-91.1600958	-91.4215098	-92.3935558	-92.9694528	-94.2733768	-94.5871898	-95.8421338	-95.8758248	-96.2392888	-94.4480598	-94.3967908	-93.1821298
-93.7976388	-91.9869388	-89.5968938	-88.9459238	-89.2339788	-88.9033208	-89.2057198	-88.2094128	-89.0695198	-88.5815128	-87.2237858	-86.4180918	-86.4203808	-85.7467048	-84.7007758	-83.2378238	-82.1068738	-82.2391668	-83.2620858	-82.6536568	-80.9181828	-82.2072458	-85.3409128	-84.4641118	-86.1230168	-89.1632698	-86.7922678	-81.9269418	-86.2838138	-90.7976998	-90.8637708	-90.8542188	-88.4480908	-91.5569768	-94.6458448	-94.1584788	-91.2702648	-88.7144788	-86.3122568	-86.9799808	-86.8771368	-85.7908948	-85.2747508	-85.8371588	-84.2276928	-81.2769788	-82.5370188	-82.8086558	-83.9217538	-83.6118778	-84.0949408	-86.6611638	-90.0547798	-91.2307748	-88.0451668	-89.9600838	-92.7353528	-93.1394658	-95.4454358	-95.1086128	-95.7606208	-94.7591558	-91.7889408	-91.8712778	-93.3121038	-95.0498668	-94.2480778	-94.0978398	-94.5332958	-95.1731878	-96.4899298	-98.1551828	-102.1568918	-102.8423778	-102.9176338	-102.9692998	-103.2392278	-103.1122748	-103.7563488	-102.2651988	-101.7372138	-101.0137638	-102.0950328	-104.4723828	-106.0524608	-111.6294258	-119.6213688	-123.9555058	-124.3055118	-123.0363168	-118.5993968	-116.3159798	-118.1884468	-117.6851508	-114.2009288	-113.0541998	-110.6229258	-111.5402838	-109.0403448	-103.9139718	-103.3208018	-104.4083718	-106.0214848	-107.5097358	-105.7272648	-106.8132028	-105.7214058	-107.1437998	-108.0414438	-106.8179638	-106.2258308	-104.4750378	-104.4612128	-104.2663888	-102.1614698	-100.8344428	-99.2181708	-101.4984448	-98.0799568	-98.8108838	-94.9651188	-93.4570318	-90.8225108	-89.5273448	-88.0496228	-96.3864448	-99.0527348	-97.9128118	-95.2847908	-92.3145148	-87.2359628	-81.0411078	-80.0120858	-79.2727668	-78.6441658	-80.5868538	-81.1397408	-80.0969248	-78.7345588	-79.0267948	-77.6437078	-76.9755868	-76.1553048	-78.3201908	-78.3648388	-76.6821598	-77.2391368	-77.2444768	-81.1849378	-82.6062328	-90.5292978	-94.3998118	-98.7338878	-103.5832528	-105.0309758	-108.8456128	-105.4674998	-105.1383678	-100.6312878	-95.0281688	-95.1048898	-88.7308508	-88.0339368	-84.5774238	-89.0936588	-90.1907208	-91.7108468	-95.6240548	-98.0402078	-103.5271918	-103.5743268	-103.4035348	-105.6415418	-105.9671948	-106.3073128	-103.4418958	-100.5987558	-99.1722268	-96.5974438	-93.9884958	-93.0343328	-91.6876538	-95.3519598	-96.8002938	-97.2569278	-96.1929028	-96.3533948	-96.9533698	-96.0329908	-94.9394538	-94.1713268	-94.6778568
-91.1428838	-89.5648508	-90.7142038	-93.4105538	-93.2113658	-92.3866278	-91.1974498	-90.4310618	-89.6763928	-89.0154728	-88.9035038	-86.0945748	-84.5583808	-84.2749338	-85.4415898	-84.1193858	-83.7794808	-84.1954968	-83.5421758	-82.1497508	-81.6772168	-83.7323918	-86.0128788	-83.9919438	-85.0118108	-85.5212408	-84.2582708	-88.2779548	-92.8369148	-93.3398138	-92.2748418	-93.3111578	-93.8382578	-96.7557688	-98.1305548	-98.0636298	-99.0927438	-98.8489388	-97.7948918	-96.7182018	-95.5468758	-92.5980538	-90.5859688	-91.6622018	-90.7598888	-89.9404608	-88.7780468	-86.6643988	-87.9256598	-87.8842778	-88.4288948	-88.5441288	-89.9425058	-89.1311348	-84.6615308	-87.8670358	-89.3590098	-88.1502998	-89.2694708	-90.1923528	-91.2717908	-90.7039188	-91.1191108	-92.4567878	-94.4924938	-95.4464728	-95.1937568	-92.9588628	-95.0840768	-94.3858038	-95.1312878	-97.1876228	-99.3919078	-99.1781318	-99.8822028	-99.6171888	-99.2590338	-98.4337168	-99.2124638	-99.2833868	-99.3261728	-96.2093518	-96.6493538	-98.1727918	-98.5656748	-101.8992618	-105.2776798	-131.3311168	-135.2159128	-115.1942758	-110.1668098	-111.6427318	-110.3100898	-111.5744328	-136.3886118	-142.4676978	-144.4562538	-171.6789408	-186.7108468	-199.1698768	-192.1822818	-199.5388798	-207.9158178	-223.1940008	-232.4508068	-204.8224648	-185.6211408	-154.4931958	-102.9343118	-103.7657478	-102.3318798	-105.1201178	-101.1690988	-98.4530948	-97.3013008	-92.9892278	-93.0247198	-88.0501408	-85.1723338	-85.0233158	-84.9432688	-86.9667978	-90.3959668	-92.9306958	-92.9073798	-93.3093268	-90.5538338	-83.9261478	-82.7722178	-80.8497928	-77.0135508	-75.6655588	-75.6899728	-76.1267708	-75.3118598	-76.2325448	-76.5481268	-79.2033398	-79.2014478	-78.2347418	-77.6863408	-77.9454968	-75.1781018	-76.8051768	-75.5549018	-76.3770458	-75.8290108	-73.1167918	-71.2342838	-79.6781928	-82.5433968	-89.1333318	-92.7329868	-96.6102148	-100.6335758	-102.4943858	-99.4520268	-95.3276678	-91.3232738	-92.6551518	-87.0798658	-85.5976268	-80.6338208	-76.1692058	-81.5184948	-93.5562748	-115.2408148	-124.5941778	-150.3601078	-149.2217418	-155.7603308	-175.3083048	-182.5980228	-112.5181278	-88.2732708	-87.6401378	-86.4628308	-89.6022648	-88.8251658	-91.3506478	-96.2821048	-94.1770028	-94.0447088	-96.3674018	-91.8635568	-91.8185128	-93.3078928	-95.4077768	-96.4134528	-96.2545478	-95.3828438	-93.2790538
